pair_a,pair_b,scope,metric,value,envelope,zero_case,within
dual_baseline_11,dual_baseline_13,2,cosine_error,1.9246790820881543e-05,5.026583216882763e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,2,log_norm_ratio,0.00575802167932372,0.007179148275188371,neither_zero,True
dual_baseline_11,dual_baseline_13,4,relative_l2,0.01096287396285145,0.016380810982843528,neither_zero,True
dual_baseline_11,dual_baseline_13,4,max_abs,6.413640221580863e-06,8.44575697556138e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,4,normalized_max_abs,0.012243465912405474,0.016074141544438997,neither_zero,True
dual_baseline_11,dual_baseline_13,4,cosine_error,6.006529023028229e-05,0.00012285228168884554,neither_zero,True
dual_baseline_11,dual_baseline_13,4,log_norm_ratio,0.00030017887530007305,0.005327457026495043,neither_zero,True
dual_baseline_11,dual_baseline_13,5,relative_l2,0.006929068407594277,0.007805855493977389,neither_zero,True
dual_baseline_11,dual_baseline_13,5,max_abs,4.6362983994185925e-06,5.148136551724747e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,5,normalized_max_abs,0.007966067080543577,0.008874763416404587,neither_zero,True
dual_baseline_11,dual_baseline_13,5,cosine_error,1.8070769892575278e-05,3.0427404513311274e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,5,log_norm_ratio,0.0034694816833910373,0.0033886982457443002,neither_zero,False
dual_baseline_11,dual_baseline_13,6,relative_l2,0.009649642835224606,0.011020743433856582,neither_zero,True
dual_baseline_11,dual_baseline_13,6,max_abs,5.21469337400049e-06,6.665099135716446e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,6,normalized_max_abs,0.010889290486381481,0.013866714402593882,neither_zero,True
dual_baseline_11,dual_baseline_13,6,cosine_error,4.3572180165485364e-05,5.874252614035402e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,6,log_norm_ratio,0.0024906731841947884,0.0035581998671739695,neither_zero,True
dual_baseline_11,dual_baseline_13,8,relative_l2,0.005367719005648646,0.008564025905105863,neither_zero,True
dual_baseline_11,dual_baseline_13,8,max_abs,3.1361414585262537e-06,5.382622475735843e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,8,normalized_max_abs,0.0049090873307944104,0.008432559856445568,neither_zero,True
dual_baseline_11,dual_baseline_13,8,cosine_error,1.4398262795145556e-05,3.5418715855439764e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,8,log_norm_ratio,0.00014125082068617092,0.002221532760062789,neither_zero,True
dual_baseline_11,dual_baseline_13,9,relative_l2,0.007800239436131834,0.008995061866192235,neither_zero,True
dual_baseline_11,dual_baseline_13,9,max_abs,4.101505965081742e-06,5.001929821446538e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,9,normalized_max_abs,0.007632987453559435,0.009293600893578658,neither_zero,True
dual_baseline_11,dual_baseline_13,9,cosine_error,3.0421744856790056e-05,3.910651186989078e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,9,log_norm_ratio,6.464413181504235e-05,0.00368801209494457,neither_zero,True
dual_baseline_11,dual_baseline_13,10,relative_l2,0.007601948070550255,0.008728729853908311,neither_zero,True
dual_baseline_11,dual_baseline_13,10,max_abs,2.800377842504531e-06,3.9287988329306245e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,10,normalized_max_abs,0.00743472974070385,0.010426545885027737,neither_zero,True
dual_baseline_11,dual_baseline_13,10,cosine_error,2.8401204414607584e-05,3.809578182345508e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,10,log_norm_ratio,0.0010229122606542883,0.002393023139042078,neither_zero,True
dual_baseline_11,dual_baseline_13,12,relative_l2,0.008837732965326039,0.014015736108080684,neither_zero,True
dual_baseline_11,dual_baseline_13,12,max_abs,1.4874658518237993e-06,2.55455233855173e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,12,normalized_max_abs,0.008809120775108434,0.015054503997840285,neither_zero,True
dual_baseline_11,dual_baseline_13,12,cosine_error,3.890444614773614e-05,9.82239064827306e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,12,log_norm_ratio,0.0005851023459446262,0.00207207803216622,neither_zero,True
dual_baseline_11,dual_baseline_13,13,relative_l2,0.0042331741738620785,0.007741936020715216,neither_zero,True
dual_baseline_11,dual_baseline_13,13,max_abs,1.1461488611530513e-06,2.462809788994491e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,13,normalized_max_abs,0.004024238497190489,0.00864088762460369,neither_zero,True
dual_baseline_11,dual_baseline_13,13,cosine_error,8.944831074830795e-06,2.6346127260379326e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,13,log_norm_ratio,0.00018268959360352876,0.0032562324122055097,neither_zero,True
dual_baseline_11,dual_baseline_13,14,relative_l2,0.005942543691997908,0.008992452874951542,neither_zero,True
