layer,head,value_column,magnitude_score,error_only_score,functional_only_score,favor_score
26,27,53,0.04119953761498133,6.01814652630613e-06,13009.693196614584,2.9894351503874836e-06
26,27,54,0.1254784812529882,7.987468203888662e-06,935.6625773111979,1.0473008686290792e-06
26,27,55,0.015311827727903923,1.797318096426655e-06,114119.52849578857,2.399534062114128e-06
26,27,56,0.01623319446419676,1.3803818887936359e-06,8354.910034179688,9.245530270263203e-07
26,27,57,0.04458545707166195,4.010220133447244e-06,4004.3221549987793,5.429611406408222e-07
26,27,58,0.21239773432413736,1.1572810005115267e-05,6540.101643880208,3.324539732100599e-06
26,27,59,0.06706489125887553,7.295862739435203e-06,6745.8310953776045,2.8046631497247176e-06
26,27,60,0.021880493499338627,2.1425472975048856e-06,31113.633580525715,1.2238962920463337e-05
26,27,61,0.027203731549282868,2.611899731164158e-06,4946.49663289388,1.0535886142785482e-06
26,27,62,0.10086144879460335,9.862492333923e-06,4379.73489634196,2.231054604173721e-06
26,27,63,0.1598804866274198,2.237019180029165e-05,26795.488647460938,9.939812552299069e-06
26,27,64,0.0842624952395757,5.86431182606854e-06,8220.466613769531,8.572678726892491e-07
26,27,65,0.07058497828741868,6.758064425108993e-06,395967.48233350116,0.00042336075672908907
26,27,66,0.05388827808201313,3.657166037858891e-06,29938.52783203125,7.706106020040812e-06
26,27,67,0.14249868815143904,1.6219806639128365e-05,6657.10498046875,2.3284116246931794e-06
26,27,68,0.09559809416532516,9.435330639462336e-06,4364.293467203776,2.53505153461712e-06
26,27,69,0.018351155100390315,1.720051178229672e-06,7890.470804850261,1.736365816610667e-06
26,27,70,0.04357384983450174,3.741139001552559e-06,31773.909708658855,1.7717595088839744e-06
26,27,71,0.1125132255256176,1.0856268393884724e-05,13353.352111816406,1.2457432614354502e-06
26,27,72,0.00787954831806322,7.224748325522038e-07,458428.83935546875,1.7482051227091233e-05
26,27,73,0.025909304929276306,2.2885780974017203e-06,64446.13944498698,6.9017909292886275e-06
26,27,74,0.01918796729296446,2.007406919801724e-06,13979.424724578857,8.042352570569733e-07
26,27,75,0.28670724605520564,3.03112161266957e-05,26114.150756835938,5.366652431300819e-05
26,27,76,0.09884739418824513,1.9643147576668223e-05,2979.9886067708335,5.915981238520847e-06
26,27,77,0.09971088916063309,8.449828025428966e-06,6946.211018880208,8.177872729368355e-07
26,27,78,0.06031395805378755,4.574956051328627e-06,9045.361348470053,5.93134769151978e-07
26,27,79,0.05398867465555668,6.268731340242084e-06,5343.9879964192705,1.8853380604847796e-06
26,27,80,0.014931398133436838,2.4480955431727125e-06,7904.3168538411455,2.3920164894756604e-06
26,27,81,0.029350906300048035,3.4031947961921105e-06,129531.455078125,6.461971112396252e-05
26,27,82,0.7654730379581451,7.778794921856995e-05,3668.563446044922,6.653597286761699e-06
26,27,83,0.04505869559943676,6.577195335921715e-06,52511.00431315104,5.183268522538735e-06
26,27,84,0.5208226492007574,4.321302700797484e-05,1557.4743347167969,2.4522176479043387e-06
26,27,85,0.06595933437347412,9.46345979476367e-06,4251.441496531169,5.524789005543577e-07
26,27,86,0.0746427420526743,1.6027282678502768e-05,8156.902529398601,1.783196191240677e-05
26,27,87,0.07879521263142426,5.45081024938554e-06,25071.95361328125,2.337022469471132e-06
26,27,88,0.00906308670528233,9.388985186357482e-07,212137.3781941732,6.379928299734179e-06
26,27,89,0.4367823551098506,7.897429046958375e-05,54440.76615397135,3.021908294916405e-05
26,27,90,0.03342762216925621,2.91327349562683e-06,47606.33776855469,4.387237226547806e-06
26,27,91,2.75144761800766,0.000631389290598842,1885.3221842447917,5.831077819114701e-06
26,27,92,0.10188990210493405,1.4907424125946514e-05,8731.693522135416,8.263988936126528e-07
26,27,93,0.02031889371573925,2.1551262345080127e-06,6270.451416015625,6.096373192561918e-07
26,27,94,0.060062261298298836,5.908205669887441e-06,6564.371073404948,1.6896347645456444e-06
26,27,95,0.06802285214265187,1.0336008699596277e-05,7743.834716796875,1.790082670686625e-06
26,27,96,0.04784349041680495,4.7112192381367395e-06,7468.410543203354,5.2279879415954395e-06
26,27,97,0.5078373700380325,5.765626519860234e-05,6546.549865722656,1.8839714963784598e-05
26,27,98,0.17660178740819296,1.435888574026952e-05,11582.408409118652,8.399527553789218e-06
26,27,99,0.11588483552138011,1.0623853086144663e-05,2738.793220837911,1.4054657115949072e-06
26,27,100,0.28725114464759827,2.1572007123419706e-05,5256.629313151042,1.2930248537805038e-06
26,27,101,0.009689846076071262,1.1617575713292656e-06,9394.625406901041,4.3598885102191787e-07
26,27,102,0.03192333194116751,3.327828077696419e-06,3308.5514780680337,8.335319966098117e-07
26,27,103,0.13520244136452675,8.766554932056655e-06,4798.821812947591,9.383982941812974e-07
26,27,104,0.15530170500278473,1.3377304640016519e-05,5595.5297444661455,1.1790257014495282e-06
26,27,105,0.00812322502800574,1.2091483370113565e-06,260969.3935546875,2.1845041207058102e-06
26,27,106,0.04642495699226856,5.5367095228575636e-06,412.85448964436847,2.736516524493027e-07
26,27,107,0.011693425786991915,1.3649408856508671e-06,7406.6445719401045,2.0461760604865523e-07
26,27,108,0.025337967400749523,3.2261043543257983e-06,69107.66501871745,3.610878276531319e-05
26,27,109,2.9676431814829507,0.00017603234543154636,2210.1195068359375,6.073558258397801e-05
26,27,110,0.04119916073977947,3.1517757482409556e-06,17507.67215983073,1.989714432992784e-06
26,27,111,0.059491063778599106,7.811273386929921e-06,2960.2537689208984,1.426688298167278e-06
26,27,112,0.07183454930782318,9.177204825997857e-06,4435.458251953125,2.7415836479545894e-06
26,27,113,0.13337446004152298,1.369640085613355e-05,31287.976674397785,4.59215115142797e-05
26,27,114,0.021448070493837196,2.6893479040760817e-06,348161.94982910156,3.9825110208553206e-05
26,27,115,0.18146833529074988,1.0574960015219403e-05,3958.9877319335938,2.5484895300742494e-06
26,27,116,0.1668896128733953,1.429358235327527e-05,5050.311584472656,4.5613911533829805e-06
26,27,117,0.04859083145856857,3.5986883328102217e-06,4949.640950520833,2.1738282871552883e-06
26,27,118,0.04496351691583792,3.2484773555552238e-06,9507.886113484701,2.7235814772745095e-06
26,27,119,0.17836343621214232,1.8483848634787137e-05,7335.321370442708,4.084359047122159e-06
26,27,120,0.03546388726681471,2.6008474378613755e-06,221796.7385406494,6.886900285866619e-06
26,27,121,0.2672123809655507,1.5776793437301723e-05,9717.250500996908,3.1557217331657644e-06
26,27,122,0.018864855791131657,1.2897042627931417e-06,143256.18937174478,1.1056984343819446e-05
26,27,123,0.247660664220651,1.9323180974121595e-05,4368.426045735677,3.1642301176286005e-06
26,27,124,0.22122104465961456,2.4191696259852808e-05,19617.463806152344,6.49052740711413e-06
26,27,125,0.2633181835214297,1.791373991485064e-05,12567.43677520752,3.423833542755735e-06
26,27,126,0.17635145535071692,2.196236467473985e-05,1913.1725997924805,2.14408732901461e-06
26,27,127,0.12238748992482822,1.0024615676229587e-05,4985.3325119018555,3.7719993356925365e-06
26,28,0,1.5739921530087788,0.0004612973813588421,3873.2142944335938,1.2194314586248348e-05
26,28,1,0.21108631292978922,1.477390499834049e-05,12128.297734578451,7.119502145232678e-07
26,28,2,0.3429533988237381,0.00010039355644645791,17506.40777842204,2.096198398489809e-06
26,28,3,0.1212690311173598,6.910099424809839e-06,8592.004313151041,6.248876639839788e-07
26,28,4,0.18525115648905435,1.5022408509442661e-05,9421.152384440104,4.4478744791002595e-07
26,28,5,0.21536329140265784,1.9108757593736907e-05,20078.620442708332,1.978363270834412e-06
26,28,6,0.357284739613533,5.2804027897461005e-05,10577.64805094401,3.4769736893443723e-06
26,28,7,0.1707576091090838,1.665480446414828e-05,24832.185221354168,2.081927107155934e-06
26,28,8,0.21817947427431741,2.8445968685749296e-05,493812.42496744794,1.5712822611628024e-05
26,28,9,0.8338897526264191,0.0003302596160210669,49553.817545572914,0.00012065069161811455
26,28,10,0.18867157399654388,1.2055349695098508e-05,15285.610921223959,1.868072095808267e-06
26,28,11,0.17505732427040735,1.6984671674435958e-05,28130.876871744793,2.3963085098444026e-06
26,28,12,0.02082527692740162,3.1742752734468618e-06,28052.609049479168,4.772097291607172e-07
26,28,13,0.22209976116816202,2.6140799491258804e-05,265001.2333170573,2.610864282814873e-05
26,28,14,0.21316704899072647,2.4662733267177828e-05,18743.84912109375,1.9820970941590113e-06
26,28,15,0.20732767631610236,2.778274028969463e-05,508741.4791666667,4.763415642787076e-05
26,28,16,0.22487769524256387,2.875639074773062e-05,301805.8880208333,5.477973641395314e-05
26,28,17,0.2184010992447535,2.718144302586249e-05,543963.7826741537,3.6263362379903206e-05
26,28,18,0.2184236521522204,2.132243904876911e-05,26273.897135416668,3.6411491291706475e-06
