M0,M0_rel,M1,M2,M3,M4,M5,config,dynamic_range_p95,future_KL,future_KL_peak,future_KL_sum,future_KL_terminal,future_horizon_n,group_size,head,layer,orientation,out_proj_distortion,post_gate_norm,prompt_id,q_visible_norm,quantization_scale_max,quantization_scale_median,raw_state_error,t0,tangential_norm,task,unit_id
1.7094180520859266,0.007410360244258346,0.015606802433944104,0.002817126802448029,2.3581493777975093,0.962427086680698,0.8327679237802426,C32,25.10975170135498,0.0004849010749451426,0.0032243463210761547,0.06206733759297825,6.271633878895955e-08,128,32,ALL_HEADS,ALL_GDN,column,0.8327679237802426,0.962427086680698,test/geometry/477.json,0.015606802433944104,0.2930682599544525,4.9842627049656585e-05,1.7094180520859266,256,0.002817126802448029,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
1.3947111576475226,0.006046099783632807,0.009254381981373126,0.0021717332944697866,1.8560783017009144,0.8538262557295745,0.7235300773584039,C16,21.337386035919184,0.0004239142356513296,0.005126767326146364,0.05426102216337019,1.3348517313716002e-07,128,16,ALL_HEADS,ALL_GDN,column,0.7235300773584039,0.8538262557295745,test/geometry/477.json,0.009254381981373126,0.2930682599544525,3.773967364395503e-05,1.3947111576475226,256,0.0021717332944697866,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
4.748529261976464,0.020655062877618622,0.10599748720784222,0.10598237734708474,2.2262473169940713,1.7282985650440152,1.749251200017946,R128,154.26948699951132,0.0004503817046890681,0.0077781374566257,0.057648858200200714,1.1759537699163047e-07,128,128,ALL_HEADS,ALL_GDN,row,1.749251200017946,1.7282985650440152,test/algebra/1332.json,0.10599748720784222,0.29128631949424744,0.00020302101620472968,4.748529261976464,128,0.10598237734708474,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
3.3883511606960495,0.01473858586826917,0.07525730335996537,0.07525111940163964,1.6328942467145766,1.3234664287361488,1.3039901551396014,R64,95.26128921508786,0.0003587767904439483,0.006924099754542112,0.04592342917682538,2.0915694065593016e-08,128,64,ALL_HEADS,ALL_GDN,row,1.3039901551396014,1.3234664287361488,test/algebra/1332.json,0.07525730335996537,0.29128631949424744,0.00012019226051052101,3.3883511606960495,128,0.07525111940163964,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
2.3635783021680505,0.010281048247586461,0.05130832638717777,0.05130608949710026,1.1859099652809482,0.9886967537338331,0.9672676930656778,R32,63.51501750946045,0.00013438511532696862,0.0020974513608962297,0.017201294761851983,-2.606900117996247e-08,128,32,ALL_HEADS,ALL_GDN,row,0.9672676930656778,0.9886967537338331,test/algebra/1332.json,0.05130832638717777,0.29128631949424744,7.55680121073965e-05,2.3635783021680505,128,0.05130608949710026,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
1.6547603571908436,0.007197845341052241,0.036405173875488125,0.036404341468580695,0.8586426252620221,0.7209409764203059,0.7060632005269556,R16,41.21246757507321,0.00017860635283413424,0.002459051785990596,0.022861613162769183,5.025970040151151e-08,128,16,ALL_HEADS,ALL_GDN,row,0.7060632005269556,0.7209409764203059,test/algebra/1332.json,0.036405173875488125,0.29128631949424744,4.8636751671438105e-05,1.6547603571908436,128,0.036404341468580695,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
2.4605503181828148,0.010702855290915221,0.017746673674528417,0.0037535622518633524,2.502562842321929,0.8820300344813203,0.7340053610562376,C128,32.82068462371826,0.00010471381772714042,0.0019526773830875754,0.013403368669073974,1.3457058400945243e-07,128,128,ALL_HEADS,ALL_GDN,column,0.7340053610562376,0.8820300344813203,test/algebra/1332.json,0.017746673674528417,0.29128631949424744,8.0786816397449e-05,2.4605503181828148,128,0.0037535622518633524,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
2.023723000489118,0.008802752076668774,0.014878884466684198,0.003095695086213026,2.3377930704794805,0.8027628457023552,0.678296461705497,C64,28.42350330352783,0.0001202805147309368,0.002422513673081994,0.01539590588555991,1.0297032559947183e-07,128,64,ALL_HEADS,ALL_GDN,column,0.678296461705497,0.8027628457023552,test/algebra/1332.json,0.014878884466684198,0.29128631949424744,6.594632577616721e-05,2.023723000489118,128,0.003095695086213026,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
1.698013302935271,0.00738598618734483,0.011714629299531269,0.0025130769941208537,1.6249312267520946,0.7191384434254475,0.6003817624045058,C32,24.283723831176758,0.00014286321645506084,0.0029133008792996407,0.018286491706247788,7.842168514571313e-08,128,32,ALL_HEADS,ALL_GDN,column,0.6003817624045058,0.7191384434254475,test/algebra/1332.json,0.011714629299531269,0.29128631949424744,5.168656207388267e-05,1.698013302935271,128,0.0025130769941208537,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
1.3845074836709355,0.006022304497256871,0.008169507940719349,0.0019754636733179272,1.1866868808846844,0.6631696624957604,0.5314064221325961,C16,20.86534023284912,0.00012090583832164079,0.002425130922347307,0.015475947305170022,1.545591317153594e-07,128,16,ALL_HEADS,ALL_GDN,column,0.5314064221325961,0.6631696624957604,test/algebra/1332.json,0.008169507940719349,0.29128631949424744,3.9192598705994897e-05,1.3845074836709355,128,0.0019754636733179272,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|128
