config,future_KL,horizon,logit_relative_L2,prompt_id,relative_state_error,state_error_norm,t0,top1_agreement,unit_id
C128,1.0000647421293252e-07,115,0.006661904383788969,test/counting_and_probability/119.json,0.00787355907234552,1.885756164566834,128,1,test/counting_and_probability/119.json|128
C64,-2.9157760650377895e-09,115,0.006940344031224321,test/counting_and_probability/119.json,0.006410103164445688,1.5352512690632374,128,1,test/counting_and_probability/119.json|128
C32,1.9434043707633464e-08,115,0.007169483621437075,test/counting_and_probability/119.json,0.006107992146597797,1.4628941927962644,128,1,test/counting_and_probability/119.json|128
C16,-1.899451618214698e-08,115,0.005862076443693427,test/counting_and_probability/119.json,0.004782616394175771,1.1454601743895552,128,1,test/counting_and_probability/119.json|128
R128,2.9501814424293116e-05,116,0.01640510295174129,test/counting_and_probability/119.json,0.014023373555848682,3.266936802427867,128,1,test/counting_and_probability/119.json|128
R64,2.5326176000817213e-06,116,0.012726962237430953,test/counting_and_probability/119.json,0.011781359744048835,2.7446289993767468,128,1,test/counting_and_probability/119.json|128
R32,2.3215272904053563e-06,116,0.009235920480416562,test/counting_and_probability/119.json,0.007440176778423287,1.7332910114102165,128,1,test/counting_and_probability/119.json|128
R16,2.138573336196714e-06,116,0.008345734590859669,test/counting_and_probability/119.json,0.0060521220059531556,1.4099246543843034,128,1,test/counting_and_probability/119.json|128
C128,1.955353212679256e-07,116,0.007437801567154707,test/counting_and_probability/119.json,0.008055588523524839,1.87665960033867,128,1,test/counting_and_probability/119.json|128
C64,3.2821112654346507e-06,116,0.007777479533841328,test/counting_and_probability/119.json,0.0065543245216081614,1.5269196038614161,128,1,test/counting_and_probability/119.json|128
C32,1.1923784768441692e-06,116,0.0074395179412959705,test/counting_and_probability/119.json,0.0062304532780079695,1.451469364961928,128,1,test/counting_and_probability/119.json|128
C16,3.744471541722305e-07,116,0.007361497613947698,test/counting_and_probability/119.json,0.004886484231472864,1.1383733811771826,128,1,test/counting_and_probability/119.json|128
R128,9.809014933637172e-09,117,0.02503015720886534,test/counting_and_probability/119.json,0.013933783217564496,3.2647623877124574,128,1,test/counting_and_probability/119.json|128
R64,4.312719958932121e-09,117,0.014809379176094033,test/counting_and_probability/119.json,0.011680660128142869,2.7368432000536753,128,1,test/counting_and_probability/119.json|128
R32,-8.615977376003059e-10,117,0.017981249605856755,test/counting_and_probability/119.json,0.007376445760666456,1.728341994302552,128,1,test/counting_and_probability/119.json|128
R16,-1.6912515832245845e-09,117,0.011728064950647732,test/counting_and_probability/119.json,0.005988641824350456,1.403171864836757,128,1,test/counting_and_probability/119.json|128
C128,-5.887480503119491e-10,117,0.010718129578197524,test/counting_and_probability/119.json,0.007989829378423444,1.8720611646975425,128,1,test/counting_and_probability/119.json|128
C64,-5.421491033885673e-10,117,0.010355207547534441,test/counting_and_probability/119.json,0.006499229866448873,1.5228054639412236,128,1,test/counting_and_probability/119.json|128
C32,-7.45320416495332e-10,117,0.011223703266552969,test/counting_and_probability/119.json,0.00617051809555057,1.4457864799890163,128,1,test/counting_and_probability/119.json|128
C16,-5.541034853173699e-10,117,0.015029358640402411,test/counting_and_probability/119.json,0.004841207580251196,1.134321682225453,128,1,test/counting_and_probability/119.json|128
R128,3.9623506609132164e-07,118,0.05423058107983235,test/counting_and_probability/119.json,0.014040734791361024,3.2977178943831174,128,1,test/counting_and_probability/119.json|128
R64,1.6573808636621834e-07,118,0.03657445357771547,test/counting_and_probability/119.json,0.011687998512308858,2.745135665355586,128,1,test/counting_and_probability/119.json|128
R32,1.9394164496588928e-07,118,0.017181000983324736,test/counting_and_probability/119.json,0.007372826573895339,1.7316402942015277,128,1,test/counting_and_probability/119.json|128
R16,8.601509904337945e-08,118,0.01012720238299336,test/counting_and_probability/119.json,0.005967355974837196,1.4015403661411299,128,1,test/counting_and_probability/119.json|128
C128,-9.701833780795255e-10,118,0.011914309379999797,test/counting_and_probability/119.json,0.007967839182184498,1.8713896559618555,128,1,test/counting_and_probability/119.json|128
C64,-3.636583922883574e-09,118,0.008337183223561665,test/counting_and_probability/119.json,0.006475224575041635,1.5208223977282487,128,1,test/counting_and_probability/119.json|128
C32,7.095298570902742e-08,118,0.009983951596827552,test/counting_and_probability/119.json,0.0061478263429793414,1.4439270625122087,128,1,test/counting_and_probability/119.json|128
C16,-4.245618523412986e-09,118,0.008682689910402375,test/counting_and_probability/119.json,0.004825973383794748,1.1334662339287662,128,1,test/counting_and_probability/119.json|128
R128,1.878431632462707e-08,119,0.01615285758402566,test/counting_and_probability/119.json,0.013981040503148443,3.276439049287095,128,1,test/counting_and_probability/119.json|128
R64,5.64757236531932e-08,119,0.01273990773732269,test/counting_and_probability/119.json,0.011652679278938953,2.730790559524982,128,1,test/counting_and_probability/119.json|128
R32,-1.965249474267239e-08,119,0.010392187567291013,test/counting_and_probability/119.json,0.007340304938035597,1.7201911207709324,128,1,test/counting_and_probability/119.json|128
R16,-1.5786110196813752e-08,119,0.008700861855997749,test/counting_and_probability/119.json,0.005930183584833767,1.3897309762041814,128,1,test/counting_and_probability/119.json|128
C128,1.513103171646435e-07,119,0.007264718023720323,test/counting_and_probability/119.json,0.007967276121853946,1.867121019799377,128,1,test/counting_and_probability/119.json|128
C64,4.028744982065291e-08,119,0.00691620111333319,test/counting_and_probability/119.json,0.006474204317301413,1.5172215425234312,128,1,test/counting_and_probability/119.json|128
C32,8.944034846081195e-09,119,0.007755950724854424,test/counting_and_probability/119.json,0.006134652035191473,1.4376478973337887,128,1,test/counting_and_probability/119.json|128
C16,3.333398446159208e-09,119,0.006658835034077639,test/counting_and_probability/119.json,0.004819420380032337,1.1294250327443134,128,1,test/counting_and_probability/119.json|128
R128,0.0023880626540631056,120,0.016604928009566543,test/counting_and_probability/119.json,0.013891283165821198,3.266633098171669,128,1,test/counting_and_probability/119.json|128
R64,0.0005133029189892113,120,0.015220159887632262,test/counting_and_probability/119.json,0.011588573130399531,2.725134611141454,128,1,test/counting_and_probability/119.json|128
R32,0.002152281580492854,120,0.01193517333650691,test/counting_and_probability/119.json,0.0073108016934371285,1.7191865215670608,128,1,test/counting_and_probability/119.json|128
R16,0.0020854135509580374,120,0.010577066018699594,test/counting_and_probability/119.json,0.0059148583748632085,1.3909206160209913,128,1,test/counting_and_probability/119.json|128
C128,0.0015301117673516273,120,0.008654549950392316,test/counting_and_probability/119.json,0.007930965956409639,1.8650225169568704,128,1,test/counting_and_probability/119.json|128
C64,0.00017241435125470161,120,0.008545760935977871,test/counting_and_probability/119.json,0.006448537662455865,1.5164190601782765,128,1,test/counting_and_probability/119.json|128
C32,0.0018570601241663098,120,0.010096345942599044,test/counting_and_probability/119.json,0.006110833163911784,1.437005468274843,128,1,test/counting_and_probability/119.json|128
C16,0.0015330016613006592,120,0.007479084029803863,test/counting_and_probability/119.json,0.004799365432645243,1.128604592200258,128,1,test/counting_and_probability/119.json|128
R128,0.00012821858399547637,121,0.01672839457543297,test/counting_and_probability/119.json,0.014039341719007323,3.2243672137215587,128,1,test/counting_and_probability/119.json|128
R64,0.00011913102207472548,121,0.016756343188790764,test/counting_and_probability/119.json,0.011759627967834745,2.7007932155191137,128,1,test/counting_and_probability/119.json|128
R32,1.339744585493463e-06,121,0.010848313420508588,test/counting_and_probability/119.json,0.007408110733259934,1.7013952535682737,128,1,test/counting_and_probability/119.json|128
R16,0.00012892403174191713,121,0.011031981120844794,test/counting_and_probability/119.json,0.006001331318076022,1.3783050749798917,128,1,test/counting_and_probability/119.json|128
C128,1.50005757859617e-06,121,0.00887117484887883,test/counting_and_probability/119.json,0.00802708943155217,1.8435539573530444,128,1,test/counting_and_probability/119.json|128
C64,0.00012927476200275123,121,0.009637717451858693,test/counting_and_probability/119.json,0.0065382886903535544,1.5016262235771762,128,1,test/counting_and_probability/119.json|128
C32,1.847295720835973e-07,121,0.009040040932457841,test/counting_and_probability/119.json,0.006197934622868839,1.4234582782262397,128,1,test/counting_and_probability/119.json|128
C16,2.9678986379622074e-07,121,0.008815046631840129,test/counting_and_probability/119.json,0.00487721499068593,1.1201331533193097,128,1,test/counting_and_probability/119.json|128
R128,0.0002744179219007492,122,0.02115096247385868,test/counting_and_probability/119.json,0.013780243199576105,3.2141875960336233,128,1,test/counting_and_probability/119.json|128
R64,0.00034158764174208045,122,0.018414401363532295,test/counting_and_probability/119.json,0.011549773905063147,2.6939393946101573,128,1,test/counting_and_probability/119.json|128
R32,2.3009743017610162e-05,122,0.010220055224962455,test/counting_and_probability/119.json,0.007267282333093484,1.6950650575326491,128,1,test/counting_and_probability/119.json|128
R16,0.0018246012041345239,122,0.011761653388085977,test/counting_and_probability/119.json,0.005893475045274882,1.3746299041107577,128,1,test/counting_and_probability/119.json|128
C128,0.0001507076813140884,122,0.0090091967528767,test/counting_and_probability/119.json,0.007870151296127769,1.8356818750267014,128,1,test/counting_and_probability/119.json|128
C64,4.233008803566918e-05,122,0.008276874873527656,test/counting_and_probability/119.json,0.006414600056339909,1.4961802659069572,128,1,test/counting_and_probability/119.json|128
C32,0.00021741725504398346,122,0.011450162676081588,test/counting_and_probability/119.json,0.006083218319183423,1.4188867774180738,128,1,test/counting_and_probability/119.json|128
C16,0.0003526051586959511,122,0.01050305575985465,test/counting_and_probability/119.json,0.0047917955940616035,1.117667499629843,128,1,test/counting_and_probability/119.json|128
R128,0.0014161554863676429,123,0.016183610036237316,test/counting_and_probability/119.json,0.013662063568227259,3.1859681235734243,128,1,test/counting_and_probability/119.json|128
R64,0.00030535709811374545,123,0.013593135044962965,test/counting_and_probability/119.json,0.01147711865487135,2.676442984054616,128,1,test/counting_and_probability/119.json|128
R32,0.00030543189495801926,123,0.010813234125853563,test/counting_and_probability/119.json,0.007231784185184633,1.6864387854367353,128,1,test/counting_and_probability/119.json|128
R16,0.00016529939603060484,123,0.008921703957333462,test/counting_and_probability/119.json,0.005864552443528476,1.3676028552201185,128,1,test/counting_and_probability/119.json|128
C128,0.0011771105928346515,123,0.010423311034326354,test/counting_and_probability/119.json,0.00785049530892377,1.8307210827697256,128,1,test/counting_and_probability/119.json|128
C64,0.0003053741529583931,123,0.008263775525704791,test/counting_and_probability/119.json,0.0063987813491374335,1.4921840544995553,128,1,test/counting_and_probability/119.json|128
C32,0.0003055386187043041,123,0.008166342833565102,test/counting_and_probability/119.json,0.006063074147897492,1.4138977519462665,128,1,test/counting_and_probability/119.json|128
C16,0.00014623808965552598,123,0.007999662614852646,test/counting_and_probability/119.json,0.004778015567720143,1.1142244520144027,128,1,test/counting_and_probability/119.json|128
R128,0.0003131507837679237,124,0.015469624466722403,test/counting_and_probability/119.json,0.013449245527608003,3.181029983268637,128,1,test/counting_and_probability/119.json|128
R64,0.000750289938878268,124,0.015228782427897576,test/counting_and_probability/119.json,0.011286744983976612,2.669553034319692,128,1,test/counting_and_probability/119.json|128
R32,0.0007395503344014287,124,0.01196866928125456,test/counting_and_probability/119.json,0.0071200601576259055,1.684044268326526,128,1,test/counting_and_probability/119.json|128
R16,0.00042332729208283126,124,0.012065934905503981,test/counting_and_probability/119.json,0.005773846238598181,1.3656363077067157,128,1,test/counting_and_probability/119.json|128
C128,0.00026961788535118103,124,0.01091277166194825,test/counting_and_probability/119.json,0.007740222771208321,1.8307257951272913,128,1,test/counting_and_probability/119.json|128
C64,0.0005568481283262372,124,0.010509094006294429,test/counting_and_probability/119.json,0.006311305774568645,1.4927568138500642,128,1,test/counting_and_probability/119.json|128
C32,0.00027067706105299294,124,0.010620691615809901,test/counting_and_probability/119.json,0.005984063591977521,1.4153571416918167,128,1,test/counting_and_probability/119.json|128
C16,0.0002690049004741013,124,0.010600156427437122,test/counting_and_probability/119.json,0.004712523666151748,1.1146111540695396,128,1,test/counting_and_probability/119.json|128
R128,0.0016490014968439937,125,0.0158295830096247,test/counting_and_probability/119.json,0.013475600372428316,3.1665381269299684,128,1,test/counting_and_probability/119.json|128
R64,3.413447120692581e-05,125,0.01572425736546132,test/counting_and_probability/119.json,0.011320188153369265,2.6600527175773827,128,1,test/counting_and_probability/119.json|128
R32,0.0003602568758651614,125,0.012793785700196835,test/counting_and_probability/119.json,0.007137441682871156,1.6771780546262958,128,1,test/counting_and_probability/119.json|128
R16,0.0006384932203218341,125,0.010908694545191059,test/counting_and_probability/119.json,0.005794749243889912,1.3616680451818304,128,1,test/counting_and_probability/119.json|128
C128,0.001706865499727428,125,0.010300686102937322,test/counting_and_probability/119.json,0.007761836681799079,1.823900316768697,128,1,test/counting_and_probability/119.json|128
C64,0.0017078508390113711,125,0.010063406845380655,test/counting_and_probability/119.json,0.0063313196215870025,1.4877530070240816,128,1,test/counting_and_probability/119.json|128
C32,0.0017067402368411422,125,0.00888911000591732,test/counting_and_probability/119.json,0.005996663010987401,1.4091143647665543,128,1,test/counting_and_probability/119.json|128
C16,0.001694311504252255,125,0.01059337802860443,test/counting_and_probability/119.json,0.004727806928523908,1.1109546500477643,128,1,test/counting_and_probability/119.json|128
R128,0.0010289475321769714,126,0.014018198968334231,test/counting_and_probability/119.json,0.013371020636622388,3.1605048203660426,128,1,test/counting_and_probability/119.json|128
R64,5.063291609985754e-05,126,0.01173828422319722,test/counting_and_probability/119.json,0.011237334424115848,2.656165941305054,128,1,test/counting_and_probability/119.json|128
R32,1.0017458407673985e-05,126,0.010261820176988104,test/counting_and_probability/119.json,0.007083885061723212,1.6744161491437757,128,1,test/counting_and_probability/119.json|128
R16,9.281652637582738e-06,126,0.009680554828941954,test/counting_and_probability/119.json,0.005750444747701776,1.3592311939585047,128,1,test/counting_and_probability/119.json|128
C128,4.341950625530444e-05,126,0.009035719591820809,test/counting_and_probability/119.json,0.007701595694742789,1.8204242577471357,128,1,test/counting_and_probability/119.json|128
C64,3.7959682231303304e-05,126,0.008944812612888983,test/counting_and_probability/119.json,0.006284017659346907,1.4853516902991017,128,1,test/counting_and_probability/119.json|128
C32,1.363890191896644e-06,126,0.007751300204087267,test/counting_and_probability/119.json,0.005947893598578216,1.405902129703045,128,1,test/counting_and_probability/119.json|128
C16,0.000993945635855198,126,0.007471205980017846,test/counting_and_probability/119.json,0.004691798054169427,1.108999138463095,128,1,test/counting_and_probability/119.json|128
R128,9.541392955725314e-07,127,0.01609363139846996,test/counting_and_probability/119.json,0.013000917216587053,3.1125768564873595,128,1,test/counting_and_probability/119.json|128
R64,-8.018155739364374e-08,127,0.014355616529549815,test/counting_and_probability/119.json,0.01097058012752374,2.626489595949801,128,1,test/counting_and_probability/119.json|128
R32,3.55779184246785e-06,127,0.011073371670692412,test/counting_and_probability/119.json,0.006900341545547808,1.65202524089055,128,1,test/counting_and_probability/119.json|128
R16,-1.594450509401213e-07,127,0.01025873143512363,test/counting_and_probability/119.json,0.005618052597185794,1.3450297545329437,128,1,test/counting_and_probability/119.json|128
C128,-2.081684513655091e-08,127,0.009486579350934492,test/counting_and_probability/119.json,0.007573528185257532,1.8131942661177596,128,1,test/counting_and_probability/119.json|128
C64,-5.82409782623472e-08,127,0.008845926048360262,test/counting_and_probability/119.json,0.006168043881229353,1.4767043212934838,128,1,test/counting_and_probability/119.json|128
C32,-8.008746021914703e-08,127,0.01035138940530768,test/counting_and_probability/119.json,0.005843339308570773,1.39896611857935,128,1,test/counting_and_probability/119.json|128
C16,-1.2548461825190316e-07,127,0.008143634660082019,test/counting_and_probability/119.json,0.004612842413309248,1.104370276273386,128,1,test/counting_and_probability/119.json|128
R128,0.0,0,0.0,test/geometry/477.json,0.02013403459884567,4.681150020833134,256,1,test/geometry/477.json|256
R64,0.0,0,0.0,test/geometry/477.json,0.014395896256604094,3.3470365678907434,256,1,test/geometry/477.json|256
R32,0.0,0,0.0,test/geometry/477.json,0.01006764307463017,2.340720502747499,256,1,test/geometry/477.json|256
R16,0.0,0,0.0,test/geometry/477.json,0.0070589312005479845,1.641196938163568,256,1,test/geometry/477.json|256
C128,0.0,0,0.0,test/geometry/477.json,0.010573883802652121,2.458421144558376,256,1,test/geometry/477.json|256
C64,0.0,0,0.0,test/geometry/477.json,0.008809222238688267,2.0481384723816616,256,1,test/geometry/477.json|256
C32,0.0,0,0.0,test/geometry/477.json,0.0073523561785999135,1.7094180557630927,256,1,test/geometry/477.json|256
C16,0.0,0,0.0,test/geometry/477.json,0.005998774326695791,1.394711150739516,256,1,test/geometry/477.json|256
R128,1.7279091480304487e-05,1,0.045443681582418086,test/geometry/477.json,0.019703428819922264,4.545176725903718,256,1,test/geometry/477.json|256
R64,0.00010233432840323076,1,0.023574612077538592,test/geometry/477.json,0.014051687909890427,3.2414360683821632,256,1,test/geometry/477.json|256
R32,1.1837748843390727e-06,1,0.01214241364107353,test/geometry/477.json,0.009800135052901525,2.2606900636564915,256,1,test/geometry/477.json|256
R16,1.0106165973411407e-05,1,0.010817898774505593,test/geometry/477.json,0.006862733826642139,1.5830918745161369,256,1,test/geometry/477.json|256
C128,1.317601800110424e-06,1,0.010087614055126187,test/geometry/477.json,0.010321016115363188,2.380846636591196,256,1,test/geometry/477.json|256
C64,2.496344905011938e-06,1,0.009692170543873314,test/geometry/477.json,0.008605778317740946,1.985176472357633,256,1,test/geometry/477.json|256
C32,3.2677576200512704e-07,1,0.009408423068957521,test/geometry/477.json,0.007185771259126711,1.6576099816508707,256,1,test/geometry/477.json|256
C16,2.1136736449989257e-06,1,0.009151610877310432,test/geometry/477.json,0.00587888121353955,1.3561372647544088,256,1,test/geometry/477.json|256
R128,0.00043872519745491445,2,0.02665574685190164,test/geometry/477.json,0.019331795861287717,4.501742314201,256,1,test/geometry/477.json|256
R64,0.0005845284322276711,2,0.019267578752901804,test/geometry/477.json,0.013789303998105129,3.211077425867041,256,1,test/geometry/477.json|256
R32,0.00040936729055829346,2,0.014235696515731842,test/geometry/477.json,0.009572768730648055,2.229184415562517,256,1,test/geometry/477.json|256
R16,2.592855889815837e-05,2,0.010114701076677913,test/geometry/477.json,0.0066969189868196785,1.5594931683565816,256,1,test/geometry/477.json|256
C128,4.331026502768509e-06,2,0.011114697136546857,test/geometry/477.json,0.010177467748099685,2.36999901829009,256,1,test/geometry/477.json|256
C64,0.00012909543875139207,2,0.010237563172428913,test/geometry/477.json,0.008482135067216096,1.9752115437614248,256,1,test/geometry/477.json|256
C32,0.0001293457899009809,2,0.010926545319399445,test/geometry/477.json,0.00709201575873152,1.6514982706803385,256,1,test/geometry/477.json|256
C16,0.00013003636559005827,2,0.01045709424156302,test/geometry/477.json,0.005806199687322355,1.3520738065241793,256,1,test/geometry/477.json|256
R128,0.0013297480763867497,3,0.024508287963276105,test/geometry/477.json,0.018996520835043416,4.42414446358654,256,1,test/geometry/477.json|256
R64,0.0022084845695644617,3,0.018590612931123515,test/geometry/477.json,0.013574524865554929,3.1614030564468574,256,1,test/geometry/477.json|256
R32,0.0006997528253123164,3,0.014142836627148827,test/geometry/477.json,0.009408724533291888,2.191220008907438,256,1,test/geometry/477.json|256
R16,0.0008826490957289934,3,0.011403689194630126,test/geometry/477.json,0.006580786355754239,1.5326148285083816,256,1,test/geometry/477.json|256
C128,0.0011478402884677052,3,0.01083284864195599,test/geometry/477.json,0.010123311963242327,2.3576419579272696,256,1,test/geometry/477.json|256
C64,0.0005370433209463954,3,0.010859930637928384,test/geometry/477.json,0.008447334265102583,1.9673195658058011,256,1,test/geometry/477.json|256
C32,0.0005175895057618618,3,0.009807046579640547,test/geometry/477.json,0.0070619935141182045,1.6446842965968145,256,1,test/geometry/477.json|256
C16,0.000865782203618437,3,0.009058580615759967,test/geometry/477.json,0.005774593385807315,1.3448586495983224,256,1,test/geometry/477.json|256
R128,2.278932515764609e-05,4,0.04101421891945494,test/geometry/477.json,0.019094238467828883,4.4139307040341,256,1,test/geometry/477.json|256
R64,1.2719011465378571e-05,4,0.020486284742002946,test/geometry/477.json,0.013649519744466494,3.1552991441334433,256,1,test/geometry/477.json|256
R32,6.638369995926041e-06,4,0.01857328770928895,test/geometry/477.json,0.009455180159736747,2.1857122026391824,256,1,test/geometry/477.json|256
R16,3.936717803298961e-06,4,0.011360757167834867,test/geometry/477.json,0.006594207211455928,1.5243537325905177,256,1,test/geometry/477.json|256
C128,4.762539447256131e-07,4,0.008661640228176483,test/geometry/477.json,0.010160999195232327,2.348873269131295,256,1,test/geometry/477.json|256
C64,4.836850848732865e-07,4,0.008717355414259567,test/geometry/477.json,0.008476088484569955,1.959379907985785,256,1,test/geometry/477.json|256
C32,5.210504809838312e-07,4,0.009003841440621219,test/geometry/477.json,0.007089270678132974,1.6387953658451295,256,1,test/geometry/477.json|256
C16,4.878808681496594e-07,4,0.008677143928316724,test/geometry/477.json,0.005791044879897972,1.3386902466358261,256,1,test/geometry/477.json|256
R128,7.510458743809068e-08,5,0.01844244106268366,test/geometry/477.json,0.018753220205566017,4.386525750384941,256,1,test/geometry/477.json|256
R64,9.9094464189875e-08,5,0.011828920283700908,test/geometry/477.json,0.013392227764024442,3.132547439744644,256,1,test/geometry/477.json|256
R32,5.5617778826899666e-08,5,0.008717158278163264,test/geometry/477.json,0.009280766287620158,2.1708442527575778,256,1,test/geometry/477.json|256
R16,5.420977799985849e-08,5,0.008197547737996995,test/geometry/477.json,0.00647088833425523,1.5135916922498145,256,1,test/geometry/477.json|256
C128,6.336427560427182e-08,5,0.010623634352288521,test/geometry/477.json,0.010014214894618179,2.3424036524720804,256,1,test/geometry/477.json|256
C64,4.923978735860146e-08,5,0.0072479930189858,test/geometry/477.json,0.00834442229615897,1.9518260263015337,256,1,test/geometry/477.json|256
C32,-4.914495121965956e-08,5,0.007014386612476947,test/geometry/477.json,0.0069852059889626995,1.6338946381717259,256,1,test/geometry/477.json|256
C16,4.5866933362503914e-08,5,0.007039351267257335,test/geometry/477.json,0.005704446804798547,1.334314988394532,256,1,test/geometry/477.json|256
R128,2.1710961846110877e-06,6,0.024996308469210825,test/geometry/477.json,0.018515719836456147,4.3453192429454885,256,1,test/geometry/477.json|256
R64,2.4688038138265256e-06,6,0.015251475371464972,test/geometry/477.json,0.013207234063763281,3.0995094346998897,256,1,test/geometry/477.json|256
R32,3.914654769232584e-07,6,0.0112675579147465,test/geometry/477.json,0.009166106839264115,2.1511267605770756,256,1,test/geometry/477.json|256
R16,5.018983983973158e-07,6,0.00859773092655757,test/geometry/477.json,0.006397137084429591,1.5012974444558498,256,1,test/geometry/477.json|256
C128,8.335766210620932e-07,6,0.009943707992306199,test/geometry/477.json,0.009952246364233926,2.3356201119381943,256,1,test/geometry/477.json|256
C64,2.874596560786813e-08,6,0.009955465460725243,test/geometry/477.json,0.008287442849781841,1.9449195174720544,256,1,test/geometry/477.json|256
C32,4.875312242802465e-07,6,0.008262875736118338,test/geometry/477.json,0.0069239891864964756,1.6249405216636807,256,1,test/geometry/477.json|256
C16,4.921287768411275e-07,6,0.0084290451332334,test/geometry/477.json,0.005652833651814755,1.3266223004755633,256,1,test/geometry/477.json|256
R128,0.0067963977344334126,7,0.027523195741091945,test/geometry/477.json,0.018520888680490614,4.326978106667547,256,1,test/geometry/477.json|256
R64,0.002043747575953603,7,0.017841494995701295,test/geometry/477.json,0.0131980992533681,3.083431227525541,256,1,test/geometry/477.json|256
R32,0.0003069545200560242,7,0.01319360494465517,test/geometry/477.json,0.009161592410836018,2.1403945819110066,256,1,test/geometry/477.json|256
R16,0.000411954999435693,7,0.010316307899725654,test/geometry/477.json,0.006398431740912605,1.494845875786678,256,1,test/geometry/477.json|256
C128,0.00015197708853520453,7,0.008889029414624952,test/geometry/477.json,0.009968919958532255,2.3290080271972986,256,1,test/geometry/477.json|256
C64,0.00016718817641958594,7,0.00969114046103142,test/geometry/477.json,0.008305182365846014,1.9403141441453307,256,1,test/geometry/477.json|256
C32,0.00016689948097337037,7,0.008839216935317949,test/geometry/477.json,0.0069376738335133505,1.6208273429359752,256,1,test/geometry/477.json|256
C16,0.00011577850091271102,7,0.009368139723747651,test/geometry/477.json,0.005663857699703413,1.32322960785961,256,1,test/geometry/477.json|256
R128,1.2654934835154563e-05,8,0.03086822879927654,test/geometry/477.json,0.018334839173912907,4.241891621942446,256,1,test/geometry/477.json|256
R64,1.2422327017702628e-05,8,0.019564884925690647,test/geometry/477.json,0.013062251663576392,3.0220421008254474,256,1,test/geometry/477.json|256
R32,1.4815812221513625e-07,8,0.013042623683763946,test/geometry/477.json,0.009104225287619233,2.1063253735422167,256,1,test/geometry/477.json|256
R16,1.4055041219762643e-07,8,0.01099020340901811,test/geometry/477.json,0.006374990462874389,1.4748980548957127,256,1,test/geometry/477.json|256
C128,1.2402201718941797e-05,8,0.011046678078509828,test/geometry/477.json,0.009979054554783684,2.308723164099055,256,1,test/geometry/477.json|256
C64,9.39627327056769e-08,8,0.010389371317826258,test/geometry/477.json,0.008327600221103617,1.9266478027822647,256,1,test/geometry/477.json|256
C32,-5.7267200759270054e-08,8,0.008102072866909983,test/geometry/477.json,0.006965713152957249,1.6115658274453109,256,1,test/geometry/477.json|256
C16,5.5556643928866833e-05,8,0.007832114300554156,test/geometry/477.json,0.005685801720004438,1.3154494812492834,256,1,test/geometry/477.json|256
R128,0.002006860915571451,9,0.024645652804815826,test/geometry/477.json,0.018111018216461792,4.241525470857926,256,1,test/geometry/477.json|256
R64,0.00016575439076405019,9,0.015660493419216617,test/geometry/477.json,0.012901174615488712,3.0214016728139224,256,1,test/geometry/477.json|256
R32,0.0002958475088234991,9,0.012828982272094183,test/geometry/477.json,0.008994416649868508,2.1064551346566405,256,1,test/geometry/477.json|256
R16,0.00023453618632629514,9,0.010531275391972201,test/geometry/477.json,0.006334320630976278,1.4834716621534914,256,1,test/geometry/477.json|256
C128,0.0001940151851158589,9,0.011784973317504967,test/geometry/477.json,0.009837059788631248,2.3037986684761362,256,1,test/geometry/477.json|256
C64,8.682666521053761e-05,9,0.010335185598994098,test/geometry/477.json,0.008210206182982595,1.9227962906283886,256,1,test/geometry/477.json|256
C32,0.001116541912779212,9,0.009690152710249627,test/geometry/477.json,0.006856984905058937,1.6058774708569492,256,1,test/geometry/477.json|256
C16,0.00015663501108065248,9,0.009808230666483331,test/geometry/477.json,0.0056017203943389,1.3118997203380056,256,1,test/geometry/477.json|256
R128,0.004369382280856371,10,0.020950571394086123,test/geometry/477.json,0.018168584317385165,4.212421125542526,256,1,test/geometry/477.json|256
R64,0.0034005737397819757,10,0.013932251255778324,test/geometry/477.json,0.012927341156291473,2.997228844723484,256,1,test/geometry/477.json|256
R32,0.003832582151517272,10,0.011333054492502876,test/geometry/477.json,0.009014609949741523,2.0900546089593286,256,1,test/geometry/477.json|256
R16,0.000906255329027772,10,0.011355573640922748,test/geometry/477.json,0.006335302315963518,1.4688519945347078,256,1,test/geometry/477.json|256
C128,0.0012774411588907242,10,0.010376647169735218,test/geometry/477.json,0.009903605004166382,2.296169817626344,256,1,test/geometry/477.json|256
C64,2.1012519937357865e-06,10,0.00893555257319837,test/geometry/477.json,0.008263894382305719,1.9159997646028395,256,1,test/geometry/477.json|256
C32,0.0012994188582524657,10,0.00985890672748435,test/geometry/477.json,0.00690346558892603,1.600581739239942,256,1,test/geometry/477.json|256
C16,0.0005656590219587088,10,0.008982414951318955,test/geometry/477.json,0.005640702602914367,1.3078077186609822,256,1,test/geometry/477.json|256
R128,1.2023338058497757e-06,11,0.02008635971062431,test/geometry/477.json,0.018013676845600783,4.20183348081707,256,1,test/geometry/477.json|256
R64,0.00018346795695833862,11,0.015833814405295302,test/geometry/477.json,0.012801532407935664,2.9860593114039995,256,1,test/geometry/477.json|256
R32,2.8455442588892765e-06,11,0.011948794871861582,test/geometry/477.json,0.008926891808860178,2.082268556475227,256,1,test/geometry/477.json|256
R16,0.00011520194675540552,11,0.010300890553792769,test/geometry/477.json,0.006264370334030389,1.4612142335724372,256,1,test/geometry/477.json|256
C128,3.21584811899811e-05,11,0.009781293287606161,test/geometry/477.json,0.00982356266084078,2.2914241685925267,256,1,test/geometry/477.json|256
